date,yearday,plot,count,grid letter,grid number,tree spec,tree rep,number lep,lep species,lep length,lepbio mass(mg)
6/1/91,152,1,1,B,7.5,1,2,1,2,7,0.68
6/1/91,152,1,1,B,7.5,2,2,1,5,10,1.75
6/1/91,152,1,1,B,8.5,1,1,1,2,8,0.97
6/1/91,152,1,1,B,8.5,1,1,1,2,4,0.16
6/1/91,152,1,1,B,8.5,1,2,1,5,10,1.75
6/1/91,152,1,1,B,8.5,1,2,1,3,7,0.68
6/1/91,152,1,1,B,9.5,1,1,1,2,4,0.16
6/1/91,152,1,1,B,9.5,1,1,1,2,4,0.16
6/1/91,152,1,1,B,9.5,1,2,1,2,21,12.38
6/1/91,152,1,1,B,10.5,1,2,1,2,8,0.97
6/1/91,152,1,1,B,10.5,2,1,1,2,7,0.68
6/1/91,152,1,1,C,1.5,1,1,1,3,20,10.88
6/1/91,152,1,1,C,1.5,1,1,1,2,10,1.75
6/1/91,152,1,1,C,3.5,2,1,1,2,18,8.24
6/1/91,152,1,1,C,4.5,1,1,1,2,8,0.97
6/1/91,152,1,1,C,5.5,2,1,1,2,5,0.28
6/1/91,152,1,1,C,7.5,2,1,1,2,5,0.28
6/1/91,152,1,1,C,8.5,1,1,1,2,6,0.45
6/1/91,152,1,1,D,2.5,1,1,1,5,12,2.83
6/1/91,152,1,1,D,2.5,2,1,1,2,5,0.28
6/1/91,152,1,1,D,3.5,2,1,1,2,6,0.45
6/1/91,152,1,1,D,4.5,1,1,1,2,8,0.97
6/1/91,152,1,1,D,4.5,2,2,2,2,5,0.56
6/1/91,152,1,1,D,6.5,1,1,1,2,16,6.04
6/1/91,152,1,1,D,6.5,1,1,1,2,14,4.24
6/1/91,152,1,1,D,6.5,2,1,1,5,15,5.09
6/1/91,152,1,1,D,7.5,1,1,1,5,4,0.16
6/1/91,152,1,1,D,7.5,1,1,1,2,4,0.16
6/1/91,152,1,1,D,8.5,1,1,1,2,7,0.68
6/1/91,152,1,1,D,8.5,2,1,1,2,5,0.28
6/1/91,152,1,1,D,9.5,1,1,1,2,11,2.25
6/1/91,152,1,1,D,9.5,2,1,1,2,7,0.68
6/1/91,152,1,1,D,10.5,1,1,1,2,9,1.32
6/1/91,152,1,1,D,10.5,2,1,1,2,10,1.75
6/3/91,154,2,1,G,2.5,1,1,1,3,16,6.04
6/3/91,154,2,1,G,3.5,1,1,1,2,7,0.68
6/3/91,154,2,1,G,4.5,1,1,1,2,9,1.32
6/3/91,154,2,1,G,4.5,1,1,1,5,19,9.51
6/3/91,154,2,1,G,4.5,2,1,1,2,10,1.75
6/3/91,154,2,1,G,6.5,1,1,1,3,10,1.75
6/3/91,154,2,1,G,6.5,2,1,1,2,5,0.28
6/3/91,154,2,1,G,7.5,2,1,1,2,9,1.32
6/3/91,154,2,1,G,8.5,1,1,1,5,18,8.24
6/3/91,154,2,1,G,9.5,1,1,1,2,4,0.16
6/3/91,154,2,1,G,9.5,2,2,2,2,5,0.56
6/3/91,154,2,1,G,10.5,2,1,1,2,5,0.28
6/3/91,154,2,1,H,1.5,2,1,1,2,5,0.28
6/3/91,154,2,1,H,3.5,1,1,1,2,10,1.75
6/3/91,154,2,1,H,4.5,1,1,1,2,5,0.28
6/3/91,154,2,1,H,4.5,1,1,1,2,7,0.68
6/3/91,154,2,1,H,5.5,1,1,1,3,9,1.32
6/3/91,154,2,1,H,7.5,2,1,1,3,25,19.62
6/3/91,154,2,1,H,7.5,2,1,1,2,5,0.28
6/3/91,154,2,1,H,8.5,2,1,1,2,8,0.97
6/3/91,154,2,1,H,9.5,2,1,1,2,6,0.45
6/3/91,154,2,1,H,10.5,1,1,1,3,13,3.49
6/3/91,154,2,1,H,10.5,2,1,1,2,4,0.16
6/3/91,154,2,1,H,10.5,2,1,1,2,7,0.68
6/3/91,154,2,1,I,1.5,1,1,1,2,11,2.25
6/3/91,154,2,1,I,1.5,1,2,1,3,10,1.75
6/3/91,154,2,1,I,2.5,2,2,1,2,5,0.28
6/3/91,154,2,1,I,3.5,1,1,1,2,8,0.97
6/3/91,154,2,1,I,3.5,1,2,1,2,10,1.75
6/3/91,154,2,1,I,3.5,1,2,1,3,12,2.83
6/3/91,154,2,1,I,3.5,1,2,1,2,4,0.16
6/3/91,154,2,1,I,3.5,2,1,1,2,12,2.83
6/3/91,154,2,1,I,3.5,2,2,1,2,4,0.16
6/3/91,154,2,1,I,4.5,2,1,1,2,14,4.24
6/3/91,154,2,1,I,4.5,2,2,1,3,7,0.68
6/3/91,154,2,1,I,5.5,1,1,1,2,7,0.68
6/3/91,154,2,1,I,6.5,2,1,1,2,7,0.68
6/3/91,154,2,1,I,6.5,2,2,1,2,8,0.97
6/3/91,154,2,1,I,7.5,1,1,1,2,11,2.25
6/3/91,154,2,1,I,7.5,2,1,1,2,7,0.68
6/3/91,154,2,1,I,7.5,2,1,1,3,9,1.32
6/3/91,154,2,1,I,7.5,2,2,1,2,10,1.75
6/3/91,154,2,1,I,8.5,1,1,1,2,7,0.68
6/3/91,154,2,1,I,8.5,1,2,1,2,4,0.16
6/3/91,154,2,1,I,8.5,2,1,1,3,20,10.88
6/3/91,154,2,1,I,8.5,2,2,1,2,4,0.16
6/3/91,154,2,1,I,8.5,2,2,1,2,6,0.45
6/3/91,154,2,1,I,8.5,2,2,1,2,7,0.68
6/3/91,154,2,1,I,9.5,2,1,1,2,8,0.97
6/3/91,154,2,1,I,10.5,1,1,1,3,4,0.16
6/3/91,154,2,1,I,10.5,1,1,1,5,5,0.28
6/3/91,154,2,1,I,10.5,1,2,1,3,12,2.83
6/3/91,154,2,1,J,2.5,1,1,1,2,6,0.45
6/3/91,154,2,1,J,2.5,2,2,1,2,4,0.16
6/3/91,154,2,1,J,3.5,1,1,1,2,4,0.16
6/3/91,154,2,1,J,3.5,1,1,1,3,11,2.25
6/3/91,154,2,1,J,3.5,1,2,1,2,12,2.83
6/3/91,154,2,1,J,4.5,1,1,1,2,8,0.97
6/3/91,154,2,1,J,4.5,1,2,1,2,7,0.68
6/3/91,154,2,1,J,4.5,2,2,1,3,5,0.28
6/3/91,154,2,1,J,4.5,2,2,1,3,11,2.25
6/3/91,154,2,1,J,6.5,2,1,1,3,13,3.49
6/3/91,154,2,1,J,6.5,2,2,1,2,6,0.45
6/3/91,154,2,1,J,7.5,2,2,1,2,4,0.16
6/3/91,154,2,1,J,8.5,1,1,1,2,4,0.16
6/3/91,154,2,1,J,8.5,1,1,1,2,5,0.28
6/3/91,154,2,1,J,8.5,2,2,1,2,6,0.45
6/3/91,154,2,1,J,9.5,1,1,1,2,4,0.16
6/3/91,154,2,1,J,9.5,1,2,1,2,4,0.16
6/3/91,154,2,1,J,9.5,2,1,1,3,12,2.83
6/3/91,154,2,1,J,10.5,1,1,2,2,5,0.56
6/3/91,154,2,1,J,10.5,2,1,1,2,7,0.68
6/3/91,154,2,1,J,10.5,2,1,2,2,4,0.31
6/3/91,154,2,1,J,10.5,2,1,1,5,12,2.83
6/3/91,154,3,1,A,1.5,1,1,1,2,6,0.45
6/3/91,154,3,1,A,1.5,2,1,1,2,5,0.28
6/3/91,154,3,1,A,3.5,2,1,1,2,4,0.16
6/3/91,154,3,1,A,4.5,1,1,1,2,6,0.45
6/3/91,154,3,1,A,8.5,2,1,1,2,8,0.97
6/3/91,154,3,1,A,10.5,1,1,1,2,7,0.68
6/3/91,154,3,1,B,1.5,2,1,1,2,8,0.97
6/3/91,154,3,1,B,4.5,1,1,1,2,8,0.97
6/3/91,154,3,1,B,4.5,1,1,1,2,6,0.45
6/3/91,154,3,1,B,4.5,1,1,1,2,10,1.75
6/3/91,154,3,1,B,5.5,1,1,1,3,23,15.74
6/3/91,154,3,1,B,5.5,2,1,1,2,20,10.88
6/3/91,154,3,1,B,5.5,2,1,1,2,5,0.28
6/3/91,154,3,1,B,6.5,2,1,1,5,20,10.88
6/3/91,154,3,1,B,6.5,2,1,2,2,4,0.31
6/3/91,154,3,1,B,6.5,2,1,1,2,10,1.75
6/3/91,154,3,1,B,7.5,2,1,1,2,8,0.97
6/3/91,154,3,1,B,8.5,2,1,1,2,10,1.75
6/3/91,154,3,1,B,9.5,1,1,1,2,6,0.45
6/3/91,154,3,1,B,9.5,1,1,1,5,20,10.88
6/3/91,154,3,1,B,9.5,2,1,1,3,8,0.97
6/3/91,154,3,1,C,1.5,1,1,1,2,3,0.07
6/3/91,154,3,1,C,1.5,1,2,1,3,14,4.24
6/3/91,154,3,1,C,2.5,1,1,1,2,6,0.45
6/3/91,154,3,1,C,2.5,1,2,1,2,4,0.16
6/3/91,154,3,1,C,2.5,2,2,1,2,5,0.28
6/3/91,154,3,1,C,3.5,1,2,1,3,18,8.24
6/3/91,154,3,1,C,4.5,1,1,1,2,11,2.25
6/3/91,154,3,1,C,6.5,2,1,1,3,15,5.09
6/3/91,154,3,1,C,7.5,1,1,1,5,8,0.97
6/3/91,154,3,1,C,7.5,2,2,1,2,7,0.68
6/3/91,154,3,1,C,10.5,2,1,1,2,12,2.83
6/3/91,154,3,1,D,1.5,1,2,1,3,10,1.75
6/3/91,154,3,1,D,1.5,2,2,1,2,10,1.75
6/3/91,154,3,1,D,2.5,2,2,1,2,3,0.07
6/3/91,154,3,1,D,3.5,1,2,1,3,5,0.28
6/3/91,154,3,1,D,4.5,1,2,1,2,3,0.07
6/3/91,154,3,1,D,4.5,2,2,1,2,5,0.28
6/3/91,154,3,1,D,5.5,2,2,1,2,6,0.45
6/3/91,154,3,1,D,6.5,2,2,1,2,4,0.16
6/3/91,154,3,1,D,7.5,1,1,2,2,10,3.49
6/4/91,155,4,1,A,1.5,1,1,1,3,4,0.16
6/4/91,155,4,1,A,2.5,1,2,1,2,7,0.68
6/4/91,155,4,1,A,2.5,1,2,1,2,13,3.49
6/4/91,155,4,1,A,3.5,1,1,1,2,4,0.16
6/4/91,155,4,1,A,3.5,1,2,1,2,8,0.97
6/4/91,155,4,1,A,3.5,2,1,1,2,6,0.45
6/4/91,155,4,1,A,6.5,2,2,1,2,10,1.75
6/4/91,155,4,1,A,9.5,1,2,1,2,5,0.28
6/4/91,155,4,1,A,9.5,1,2,1,2,9,1.32
6/4/91,155,4,1,A,9.5,1,2,1,2,11,2.25
6/4/91,155,4,1,A,10.5,1,1,1,2,11,2.25
6/4/91,155,4,1,A,10.5,1,2,1,2,12,2.83
6/4/91,155,4,1,B,1.5,1,2,1,5,12,2.83
6/4/91,155,4,1,B,1.5,2,2,1,2,7,0.68
6/4/91,155,4,1,B,2.5,1,2,1,2,4,0.16
6/4/91,155,4,1,B,2.5,1,2,1,2,7,0.68
6/4/91,155,4,1,B,3.5,2,2,2,2,4,0.31
6/4/91,155,4,1,B,4.5,2,2,1,3,6,0.45
6/4/91,155,4,1,B,6.5,2,1,1,2,5,0.28
6/4/91,155,4,1,B,6.5,2,1,1,2,6,0.45
6/4/91,155,4,1,B,7.5,2,2,1,3,7,0.68
6/4/91,155,4,1,B,8.5,1,2,1,2,8,0.97
6/4/91,155,4,1,B,8.5,2,2,1,2,6,0.45
6/4/91,155,4,1,B,9.5,2,1,1,3,6,0.45
6/4/91,155,4,1,B,9.5,2,1,1,3,8,0.97
6/4/91,155,4,1,B,10.5,2,1,1,2,8,0.97
6/4/91,155,4,1,C,2.5,1,1,2,2,5,0.56
6/4/91,155,4,1,C,2.5,2,1,1,2,8,0.97
6/4/91,155,4,1,C,6.5,2,1,1,5,12,2.83
6/4/91,155,4,1,C,7.5,1,1,1,2,7,0.68
6/4/91,155,4,1,C,8.5,2,1,1,2,10,1.75
6/4/91,155,4,1,C,10.5,1,1,1,2,7,0.68
6/4/91,155,4,1,C,10.5,1,2,1,2,8,0.97
6/4/91,155,4,1,D,1.5,1,1,2,2,8,1.94
6/4/91,155,4,1,D,2.5,1,1,1,3,17,7.09
6/4/91,155,4,1,D,2.5,1,1,1,2,5,0.28
6/4/91,155,4,1,D,2.5,2,2,1,2,6,0.45
6/4/91,155,4,1,D,4.5,1,1,1,2,4,0.16
6/4/91,155,4,1,D,4.5,1,1,1,2,7,0.68
6/4/91,155,4,1,D,5.5,1,1,1,2,8,0.97
6/4/91,155,4,1,D,5.5,2,2,1,2,7,0.68
6/4/91,155,4,1,D,5.5,2,2,1,2,11,2.25
6/4/91,155,4,1,D,5.5,2,2,1,2,6,0.45
6/4/91,155,4,1,D,6.5,2,2,1,2,6,0.45
6/4/91,155,4,1,D,8.5,2,2,1,2,6,0.45
6/4/91,155,4,1,D,9.5,1,1,1,2,5,0.28
6/14/91,165,1,2,A,1.5,1,1,2,2,14,8.49
6/14/91,165,1,2,A,1.5,1,1,1,2,13,3.49
6/14/91,165,1,2,A,1.5,1,1,1,2,9,1.32
6/14/91,165,1,2,A,1.5,1,1,1,2,4,0.16
6/14/91,165,1,2,A,1.5,1,1,2,2,7,1.36
6/14/91,165,1,2,A,1.5,1,1,1,3,9,1.32
6/14/91,165,1,2,A,1.5,1,1,1,2,17,7.09
6/14/91,165,1,2,A,1.5,1,2,1,2,5,0.28
6/14/91,165,1,2,A,1.5,2,1,1,2,12,2.83
6/14/91,165,1,2,A,2.5,2,1,1,2,9,1.32
6/14/91,165,1,2,A,2.5,2,1,1,2,13,3.49
6/14/91,165,1,2,A,2.5,2,2,1,2,8,0.97
6/14/91,165,1,2,A,2.5,2,2,1,3,23,15.74
6/14/91,165,1,2,A,3.5,1,1,1,3,2,0.02
6/14/91,165,1,2,A,3.5,1,2,1,2,6,0.45
6/14/91,165,1,2,A,4.5,1,1,1,3,15,5.09
6/14/91,165,1,2,A,4.5,1,1,1,2,5,0.28
6/14/91,165,1,2,A,4.5,1,1,1,2,4,0.16
6/14/91,165,1,2,A,4.5,1,2,1,5,3,0.07
6/14/91,165,1,2,A,4.5,2,2,1,2,4,0.16
6/14/91,165,1,2,A,5.5,1,2,1,3,2,0.02
6/14/91,165,1,2,A,5.5,1,2,1,2,8,0.97
6/14/91,165,1,2,A,5.5,2,1,1,2,9,1.32
6/14/91,165,1,2,A,5.5,2,1,1,3,8,0.97
6/14/91,165,1,2,A,5.5,2,1,1,2,10,1.75
6/14/91,165,1,2,A,5.5,2,2,1,2,8,0.97
6/14/91,165,1,2,A,5.5,2,2,1,2,11,2.25
6/14/91,165,1,2,A,6.5,1,1,1,2,15,5.09
6/14/91,165,1,2,A,6.5,1,2,1,3,19,9.51
6/14/91,165,1,2,A,6.5,1,2,1,2,11,2.25
6/14/91,165,1,2,A,6.5,1,2,1,2,7,0.68
6/14/91,165,1,2,A,6.5,2,1,1,2,4,0.16
6/14/91,165,1,2,A,6.5,2,1,2,2,5,0.56
6/14/91,165,1,2,A,6.5,2,1,1,2,6,0.45
6/14/91,165,1,2,A,6.5,2,1,1,2,12,2.83
6/14/91,165,1,2,A,7.5,1,1,1,2,5,0.28
6/14/91,165,1,2,A,7.5,1,2,1,2,5,0.28
6/14/91,165,1,2,A,7.5,1,2,2,2,6,0.91
6/14/91,165,1,2,A,7.5,2,1,1,2,10,1.75
6/14/91,165,1,2,A,7.5,2,1,1,2,12,2.83
6/14/91,165,1,2,A,8.5,2,2,1,2,5,0.28
6/14/91,165,1,2,A,9.5,1,1,1,5,3,0.07
6/14/91,165,1,2,A,9.5,1,1,1,2,8,0.97
6/14/91,165,1,2,A,9.5,2,1,1,2,10,1.75
6/14/91,165,1,2,A,9.5,2,1,1,2,10,1.75
6/14/91,165,1,2,A,9.5,2,2,1,2,7,0.68
6/14/91,165,1,2,A,10.5,1,1,1,2,12,2.83
6/14/91,165,1,2,A,10.5,1,1,1,2,8,0.97
6/14/91,165,1,2,A,10.5,1,1,1,2,5,0.28
6/14/91,165,1,2,A,10.5,1,1,1,2,6,0.45
6/14/91,165,1,2,A,10.5,2,1,1,2,12,2.83
6/14/91,165,1,2,A,10.5,2,2,1,2,8,0.97
6/14/91,165,1,2,B,1.5,1,1,1,2,4,0.16
6/14/91,165,1,2,B,1.5,1,1,1,3,12,2.83
6/14/91,165,1,2,B,1.5,1,2,1,2,8,0.97
6/14/91,165,1,2,B,1.5,2,2,1,2,10,1.75
6/14/91,165,1,2,B,2.5,2,2,1,2,5,0.28
6/14/91,165,1,2,B,3.5,1,1,1,2,3,0.07
6/14/91,165,1,2,B,5.5,1,1,1,2,7,0.68
6/14/91,165,1,2,B,6.5,1,2,1,2,7,0.68
6/14/91,165,1,2,B,7.5,1,1,1,2,4,0.16
6/14/91,165,1,2,B,7.5,1,2,1,2,5,0.28
6/14/91,165,1,2,B,8.5,1,1,1,3,13,3.49
6/14/91,165,1,2,B,8.5,1,2,1,2,10,1.75
6/14/91,165,1,2,B,8.5,2,1,1,2,10,1.75
6/14/91,165,1,2,B,9.5,2,2,1,2,5,0.28
6/14/91,165,1,2,B,10.5,1,1,1,2,5,0.28
6/14/91,165,1,2,B,10.5,2,2,1,2,12,2.83
6/14/91,165,1,2,B,10.5,2,2,1,2,4,0.16
6/14/91,165,1,2,B,10.5,2,2,1,2,7,0.68
6/14/91,165,1,2,C,1.5,1,1,1,2,5,0.28
6/14/91,165,1,2,C,1.5,1,2,1,3,12,2.83
6/14/91,165,1,2,C,2.5,2,1,1,2,20,10.88
6/14/91,165,1,2,C,3.5,1,1,1,2,8,0.97
6/14/91,165,1,2,C,3.5,2,1,1,2,9,1.32
6/14/91,165,1,2,C,4.5,2,2,1,2,10,1.75
6/14/91,165,1,2,C,5.5,1,1,1,2,5,0.28
6/14/91,165,1,2,C,5.5,1,2,1,3,12,2.83
6/14/91,165,1,2,C,5.5,1,2,1,2,4,0.16
6/14/91,165,1,2,C,5.5,2,1,1,3,6,0.45
6/14/91,165,1,2,C,6.5,1,1,1,2,7,0.68
6/14/91,165,1,2,C,6.5,1,2,1,2,8,0.97
6/14/91,165,1,2,C,6.5,2,1,1,2,5,0.28
6/14/91,165,1,2,C,6.5,2,2,1,2,8,0.97
6/14/91,165,1,2,C,7.5,1,2,1,3,13,3.49
6/14/91,165,1,2,C,7.5,1,2,1,2,7,0.68
6/14/91,165,1,2,C,7.5,2,1,1,2,5,0.28
6/14/91,165,1,2,C,7.5,2,1,1,3,12,2.83
6/14/91,165,1,2,C,8.5,2,1,1,2,7,0.68
6/14/91,165,1,2,C,9.5,1,1,1,3,12,2.83
6/14/91,165,1,2,C,10.5,1,2,1,2,10,1.75
6/14/91,165,1,2,C,10.5,1,2,1,2,3,0.07
6/14/91,165,1,2,D,1.5,2,2,1,2,8,0.97
6/14/91,165,1,2,D,3.5,1,1,1,5,10,1.75
6/14/91,165,1,2,D,3.5,1,1,1,2,8,0.97
6/14/91,165,1,2,D,3.5,2,1,1,2,8,0.97
6/14/91,165,1,2,D,6.5,2,1,1,2,25,19.62
6/14/91,165,1,2,D,9.5,1,1,1,3,10,1.75
6/14/91,165,1,2,D,10.5,1,2,1,3,22,14
6/14/91,165,1,2,D,10.5,2,1,1,2,12,2.83
6/14/91,165,2,2,G,1.5,1,1,1,2,12,2.83
6/14/91,165,2,2,G,1.5,2,2,2,2,13,6.98
6/14/91,165,2,2,G,1.5,2,2,1,2,9,1.32
6/14/91,165,2,2,G,2.5,2,1,1,3,7,0.68
6/14/91,165,2,2,G,2.5,2,2,1,5,10,1.75
6/14/91,165,2,2,G,2.5,2,2,1,5,6,0.45
6/14/91,165,2,2,G,3.5,1,2,1,2,8,0.97
6/14/91,165,2,2,G,4.5,2,2,2,2,15,10.19
6/14/91,165,2,2,G,4.5,2,2,1,2,14,4.24
6/14/91,165,2,2,G,4.5,2,2,1,5,8,0.97
6/14/91,165,2,2,G,5.5,1,2,1,2,15,5.09
6/14/91,165,2,2,G,5.5,2,1,1,2,9,1.32
6/14/91,165,2,2,G,8.5,2,1,1,2,10,1.75
6/14/91,165,2,2,G,8.5,2,2,1,2,8,0.97
6/14/91,165,2,2,G,9.5,2,1,1,2,11,2.25
6/14/91,165,2,2,H,1.5,1,1,1,2,13,3.49
6/14/91,165,2,2,H,1.5,1,2,1,5,4,0.16
6/14/91,165,2,2,H,1.5,1,2,1,2,11,2.25
6/14/91,165,2,2,H,1.5,2,1,1,2,8,0.97
6/14/91,165,2,2,H,1.5,2,2,1,5,6,0.45
6/14/91,165,2,2,H,3.5,1,2,1,6,3,0.07
6/14/91,165,2,2,H,3.5,2,2,1,2,12,2.83
6/14/91,165,2,2,H,5.5,2,2,1,2,12,2.83
6/14/91,165,2,2,H,5.5,2,2,2,2,13,6.98
6/14/91,165,2,2,H,10.5,1,1,1,5,18,8.24
6/14/91,165,2,2,I,1.5,2,1,1,2,25,19.62
6/14/91,165,2,2,I,3.5,1,1,1,2,15,5.09
6/14/91,165,2,2,I,3.5,2,1,1,3,3,0.07
6/14/91,165,2,2,I,4.5,1,1,1,3,12,2.83
6/14/91,165,2,2,I,5.5,1,1,1,5,3,0.07
6/14/91,165,2,2,I,5.5,2,1,1,2,12,2.83
6/14/91,165,2,2,I,6.5,1,2,1,5,2,0.02
6/14/91,165,2,2,I,6.5,2,1,1,2,10,1.75
6/14/91,165,2,2,I,8.5,1,1,1,5,3,0.07
6/14/91,165,2,2,I,8.5,2,1,1,2,10,1.75
6/14/91,165,2,2,I,9.5,2,2,1,2,20,10.88
6/14/91,165,2,2,J,1.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,2.5,1,1,1,2,8,0.97
6/14/91,165,2,2,J,2.5,2,1,1,2,5,0.28
6/14/91,165,2,2,J,2.5,2,1,1,2,7,0.68
6/14/91,165,2,2,J,3.5,1,1,1,2,6,0.45
6/14/91,165,2,2,J,3.5,2,1,1,2,9,1.32
6/14/91,165,2,2,J,4.5,1,1,1,2,13,3.49
6/14/91,165,2,2,J,4.5,1,1,1,5,10,1.75
6/14/91,165,2,2,J,4.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,4.5,2,1,1,2,15,5.09
6/14/91,165,2,2,J,4.5,2,1,1,2,4,0.16
6/14/91,165,2,2,J,5.5,2,1,1,2,11,2.25
6/14/91,165,2,2,J,5.5,2,1,1,3,16,6.04
6/14/91,165,2,2,J,6.5,1,1,1,2,12,2.83
6/14/91,165,2,2,J,6.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,6.5,2,1,1,2,10,1.75
6/14/91,165,2,2,J,6.5,2,1,1,3,21,12.38
6/14/91,165,2,2,J,7.5,1,1,1,3,12,2.83
6/14/91,165,2,2,J,7.5,2,1,1,2,15,5.09
6/14/91,165,2,2,J,7.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,7.5,2,1,1,2,8,0.97
6/14/91,165,2,2,J,7.5,2,1,1,2,5,0.28
6/14/91,165,2,2,J,7.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,8.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,9.5,2,1,1,2,15,5.09
6/14/91,165,2,2,J,9.5,2,1,1,2,11,2.25
6/14/91,165,2,2,J,9.5,2,1,1,2,12,2.83
6/14/91,165,2,2,J,10.5,2,1,1,5,28,26.46
6/14/91,165,2,2,J,10.5,2,1,1,2,8,0.97
6/14/91,165,3,2,A,4.5,2,2,1,4,13,3.49
6/14/91,165,3,2,A,5.5,1,1,2,2,11,4.49
6/14/91,165,3,2,A,5.5,2,2,1,2,16,6.04
6/14/91,165,3,2,A,6.5,2,2,1,3,8,0.97
6/14/91,165,3,2,A,6.5,2,2,1,2,8,0.97
6/14/91,165,3,2,A,9.5,1,1,1,2,6,0.45
6/14/91,165,3,2,A,9.5,2,2,1,2,4,0.16
6/14/91,165,3,2,A,9.5,2,2,1,2,12,2.83
6/14/91,165,3,2,A,10.5,1,1,1,2,10,1.75
6/14/91,165,3,2,A,10.5,2,2,1,3,7,0.68
6/14/91,165,3,2,A,10.5,2,2,1,2,3,0.07
6/14/91,165,3,2,B,2.5,1,1,1,2,12,2.83
6/14/91,165,3,2,B,3.5,2,1,1,2,10,1.75
6/14/91,165,3,2,B,5.5,1,1,1,2,7,0.68
6/14/91,165,3,2,B,5.5,1,2,1,2,12,2.83
6/14/91,165,3,2,B,7.5,2,1,1,2,8,0.97
6/14/91,165,3,2,B,10.5,1,2,1,2,10,1.75
6/14/91,165,3,2,C,2.5,1,1,1,5,3,0.07
6/14/91,165,3,2,C,3.5,2,1,1,2,23,15.74
6/14/91,165,3,2,C,3.5,2,1,1,2,28,26.46
6/14/91,165,3,2,C,4.5,1,1,1,5,3,0.07
6/14/91,165,3,2,C,7.5,2,1,1,2,15,5.09
6/14/91,165,3,2,C,9.5,1,1,1,5,3,0.07
6/14/91,165,3,2,C,9.5,2,1,1,3,8,0.97
6/14/91,165,3,2,D,1.5,2,1,1,2,10,1.75
6/14/91,165,3,2,D,2.5,2,1,1,2,5,0.28
6/14/91,165,3,2,D,3.5,2,2,1,2,8,0.97
6/14/91,165,3,2,D,7.5,2,2,1,2,7,0.68
6/14/91,165,3,2,D,8.5,2,2,1,2,10,1.75
6/14/91,165,3,2,D,10.5,2,2,1,2,10,1.75
6/15/91,166,4,2,A,2.5,2,2,1,2,15,5.09
6/15/91,166,4,2,A,5.5,1,1,1,2,15,5.09
6/15/91,166,4,2,A,6.5,1,2,1,5,2,0.02
6/15/91,166,4,2,A,6.5,2,2,2,2,12,5.65
6/15/91,166,4,2,A,6.5,2,2,1,3,15,5.09
6/15/91,166,4,2,A,8.5,2,1,2,2,15,10.19
6/15/91,166,4,2,A,9.5,2,1,1,2,10,1.75
6/15/91,166,4,2,B,2.5,1,2,1,2,8,0.97
6/15/91,166,4,2,B,3.5,1,1,1,6,6,0.45
6/15/91,166,4,2,B,6.5,2,1,1,2,6,0.45
6/15/91,166,4,2,B,7.5,1,1,1,2,12,2.83
6/15/91,166,4,2,C,1.5,2,2,1,2,8,0.97
6/15/91,166,4,2,C,2.5,1,1,1,6,4,0.16
6/15/91,166,4,2,C,4.5,2,1,1,2,18,8.24
6/15/91,166,4,2,C,4.5,2,2,1,2,3,0.07
6/15/91,166,4,2,C,4.5,2,2,1,2,9,1.32
6/15/91,166,4,2,C,4.5,2,2,1,2,5,0.28
6/15/91,166,4,2,C,6.5,1,1,1,3,7,0.68
6/15/91,166,4,2,C,6.5,2,2,1,2,8,0.97
6/15/91,166,4,2,C,8.5,2,2,1,2,4,0.16
6/15/91,166,4,2,C,10.5,2,2,1,6,12,2.83
6/15/91,166,4,2,D,1.5,2,2,1,5,19,9.51
6/15/91,166,4,2,D,1.5,2,2,1,2,13,3.49
6/15/91,166,4,2,D,2.5,1,1,1,2,8,0.97
6/15/91,166,4,2,D,2.5,2,1,1,2,13,3.49
6/15/91,166,4,2,D,3.5,1,1,1,2,7,0.68
6/15/91,166,4,2,D,4.5,1,1,1,2,5,0.28
6/15/91,166,4,2,D,4.5,1,2,1,2,3,0.07
6/15/91,166,4,2,D,5.5,1,2,1,2,14,4.24
6/15/91,166,4,2,D,5.5,2,1,1,2,8,0.97
6/15/91,166,4,2,D,6.5,1,1,1,2,9,1.32
6/15/91,166,4,2,D,7.5,2,2,1,2,10,1.75
6/15/91,166,4,2,D,7.5,2,2,1,2,14,4.24
6/15/91,166,4,2,D,7.5,2,2,1,2,15,5.09
6/15/91,166,4,2,D,8.5,1,1,1,2,8,0.97
6/15/91,166,4,2,D,8.5,2,1,1,2,14,4.24
6/15/91,166,4,2,D,8.5,2,1,1,2,10,1.75
6/15/91,166,4,2,D,9.5,1,1,1,2,13,3.49
6/15/91,166,4,2,D,9.5,1,1,1,3,14,4.24
6/15/91,166,4,2,D,9.5,2,1,1,5,15,5.09
6/25/91,176,1,3,A,1.5,2,2,2,2,5,0.56
6/25/91,176,1,3,A,2.5,1,1,1,2,6,0.45
6/25/91,176,1,3,A,3.5,1,1,1,2,7,0.68
6/25/91,176,1,3,A,4.5,2,1,1,2,8,0.97
6/25/91,176,1,3,A,6.5,1,2,1,2,7,0.68
